key,basename,image_path,mask_path,port_id,patch_id,timestamp
rizhao__P1__L1C__20210710T024551Z__eoCC0.039__CRNA__ND0.000__512px,rizhao__P1__L1C__20210710T024551Z__eoCC0.039__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/rizhao__P1__L1C__20210710T024551Z__eoCC0.039__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/rizhao__P1__L1C__20210710T024551Z__eoCC0.039__CRNA__ND0.000__512px_mask.png,rizhao,P1,20210710T024551Z
guangxi_beibu__P4__L1C__20210716T030551Z__eoCC15.346__CRNA__ND0.000__512px,guangxi_beibu__P4__L1C__20210716T030551Z__eoCC15.346__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/guangxi_beibu__P4__L1C__20210716T030551Z__eoCC15.346__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/guangxi_beibu__P4__L1C__20210716T030551Z__eoCC15.346__CRNA__ND0.000__512px_mask.png,guangxi_beibu,P4,20210716T030551Z
piraeus__P1__L1C__20210719T090559Z__eoCC15.230__CRNA__ND0.000__512px,piraeus__P1__L1C__20210719T090559Z__eoCC15.230__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/piraeus__P1__L1C__20210719T090559Z__eoCC15.230__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/piraeus__P1__L1C__20210719T090559Z__eoCC15.230__CRNA__ND0.000__512px_mask.png,piraeus,P1,20210719T090559Z
tanjung_pelepas__P1__L1C__20210724T031539Z__eoCC99.488__CRNA__ND0.000__512px,tanjung_pelepas__P1__L1C__20210724T031539Z__eoCC99.488__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanjung_pelepas__P1__L1C__20210724T031539Z__eoCC99.488__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanjung_pelepas__P1__L1C__20210724T031539Z__eoCC99.488__CRNA__ND0.000__512px_mask.png,tanjung_pelepas,P1,20210724T031539Z
tanjung_perak__P1__L1C__20210727T023551Z__eoCC3.352__CRNA__ND0.000__512px,tanjung_perak__P1__L1C__20210727T023551Z__eoCC3.352__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanjung_perak__P1__L1C__20210727T023551Z__eoCC3.352__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanjung_perak__P1__L1C__20210727T023551Z__eoCC3.352__CRNA__ND0.000__512px_mask.png,tanjung_perak,P1,20210727T023551Z
yantai__P1__L1C__20210727T023551Z__eoCC69.561__CRNA__ND0.000__512px,yantai__P1__L1C__20210727T023551Z__eoCC69.561__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/yantai__P1__L1C__20210727T023551Z__eoCC69.561__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/yantai__P1__L1C__20210727T023551Z__eoCC69.561__CRNA__ND0.000__512px_mask.png,yantai,P1,20210727T023551Z
jebel_ali__P1__L1C__20210801T064631Z__eoCC0.000__CRNA__ND0.000__512px,jebel_ali__P1__L1C__20210801T064631Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/jebel_ali__P1__L1C__20210801T064631Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/jebel_ali__P1__L1C__20210801T064631Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,jebel_ali,P1,20210801T064631Z
suzhou__P3__L1C__20210806T023551Z__eoCC48.777__CRNA__ND0.000__512px,suzhou__P3__L1C__20210806T023551Z__eoCC48.777__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/suzhou__P3__L1C__20210806T023551Z__eoCC48.777__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/suzhou__P3__L1C__20210806T023551Z__eoCC48.777__CRNA__ND0.000__512px_mask.png,suzhou,P3,20210806T023551Z
mundra__P1__L1C__20210808T054639Z__eoCC22.587__CRNA__ND0.000__512px,mundra__P1__L1C__20210808T054639Z__eoCC22.587__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/mundra__P1__L1C__20210808T054639Z__eoCC22.587__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/mundra__P1__L1C__20210808T054639Z__eoCC22.587__CRNA__ND0.000__512px_mask.png,mundra,P1,20210808T054639Z
da_lian__P2__L1C__20210811T023549Z__eoCC20.946__CRNA__ND0.000__512px,da_lian__P2__L1C__20210811T023549Z__eoCC20.946__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/da_lian__P2__L1C__20210811T023549Z__eoCC20.946__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/da_lian__P2__L1C__20210811T023549Z__eoCC20.946__CRNA__ND0.000__512px_mask.png,da_lian,P2,20210811T023549Z
guangzhou__P5__L1C__20210812T025551Z__eoCC66.337__CRNA__ND0.000__512px,guangzhou__P5__L1C__20210812T025551Z__eoCC66.337__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/guangzhou__P5__L1C__20210812T025551Z__eoCC66.337__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/guangzhou__P5__L1C__20210812T025551Z__eoCC66.337__CRNA__ND0.000__512px_mask.png,guangzhou,P5,20210812T025551Z
houston__P3__L1C__20210814T165901Z__eoCC6.912__CRNA__ND0.000__512px,houston__P3__L1C__20210814T165901Z__eoCC6.912__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/houston__P3__L1C__20210814T165901Z__eoCC6.912__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/houston__P3__L1C__20210814T165901Z__eoCC6.912__CRNA__ND0.000__512px_mask.png,houston,P3,20210814T165901Z
long_beach__P2__L1C__20210816T182919Z__eoCC15.289__CRNA__ND0.000__512px,long_beach__P2__L1C__20210816T182919Z__eoCC15.289__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/long_beach__P2__L1C__20210816T182919Z__eoCC15.289__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/long_beach__P2__L1C__20210816T182919Z__eoCC15.289__CRNA__ND0.000__512px_mask.png,long_beach,P2,20210816T182919Z
xiamen__P2__L1C__20210821T023549Z__eoCC53.009__CRNA__ND0.000__512px,xiamen__P2__L1C__20210821T023549Z__eoCC53.009__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/xiamen__P2__L1C__20210821T023549Z__eoCC53.009__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/xiamen__P2__L1C__20210821T023549Z__eoCC53.009__CRNA__ND0.000__512px_mask.png,xiamen,P2,20210821T023549Z
jebel_ali__P2__L1C__20210821T064631Z__eoCC0.986__CRNA__ND0.000__512px,jebel_ali__P2__L1C__20210821T064631Z__eoCC0.986__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/jebel_ali__P2__L1C__20210821T064631Z__eoCC0.986__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/jebel_ali__P2__L1C__20210821T064631Z__eoCC0.986__CRNA__ND0.000__512px_mask.png,jebel_ali,P2,20210821T064631Z
da_lian__P2__L1C__20210826T023551Z__eoCC9.392__CRNA__ND0.000__512px,da_lian__P2__L1C__20210826T023551Z__eoCC9.392__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/da_lian__P2__L1C__20210826T023551Z__eoCC9.392__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/da_lian__P2__L1C__20210826T023551Z__eoCC9.392__CRNA__ND0.000__512px_mask.png,da_lian,P2,20210826T023551Z
guangxi_beibu__P3__L1C__20210828T031541Z__eoCC44.505__CRNA__ND0.000__512px,guangxi_beibu__P3__L1C__20210828T031541Z__eoCC44.505__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/guangxi_beibu__P3__L1C__20210828T031541Z__eoCC44.505__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/guangxi_beibu__P3__L1C__20210828T031541Z__eoCC44.505__CRNA__ND0.000__512px_mask.png,guangxi_beibu,P3,20210828T031541Z
mundra__P2__L1C__20210828T054639Z__eoCC23.653__CRNA__ND0.000__512px,mundra__P2__L1C__20210828T054639Z__eoCC23.653__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/mundra__P2__L1C__20210828T054639Z__eoCC23.653__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/mundra__P2__L1C__20210828T054639Z__eoCC23.653__CRNA__ND0.000__512px_mask.png,mundra,P2,20210828T054639Z
guangxi_beibu__P4__L1C__20210830T030539Z__eoCC44.670__CRNA__ND0.000__512px,guangxi_beibu__P4__L1C__20210830T030539Z__eoCC44.670__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/guangxi_beibu__P4__L1C__20210830T030539Z__eoCC44.670__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/guangxi_beibu__P4__L1C__20210830T030539Z__eoCC44.670__CRNA__ND0.000__512px_mask.png,guangxi_beibu,P4,20210830T030539Z
suzhou__P2__L1C__20210831T023549Z__eoCC1.255__CRNA__ND0.000__512px,suzhou__P2__L1C__20210831T023549Z__eoCC1.255__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/suzhou__P2__L1C__20210831T023549Z__eoCC1.255__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/suzhou__P2__L1C__20210831T023549Z__eoCC1.255__CRNA__ND0.000__512px_mask.png,suzhou,P2,20210831T023549Z
algeciras__P1__L1C__20210903T110619Z__eoCC1.696__CRNA__ND0.000__512px,algeciras__P1__L1C__20210903T110619Z__eoCC1.696__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/algeciras__P1__L1C__20210903T110619Z__eoCC1.696__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/algeciras__P1__L1C__20210903T110619Z__eoCC1.696__CRNA__ND0.000__512px_mask.png,algeciras,P1,20210903T110619Z
manila__P1__L1C__20210904T021559Z__eoCC76.898__CRNA__ND0.000__512px,manila__P1__L1C__20210904T021559Z__eoCC76.898__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/manila__P1__L1C__20210904T021559Z__eoCC76.898__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/manila__P1__L1C__20210904T021559Z__eoCC76.898__CRNA__ND0.000__512px_mask.png,manila,P1,20210904T021559Z
algeciras__P1__L1C__20210905T105621Z__eoCC0.513__CRNA__ND0.000__512px,algeciras__P1__L1C__20210905T105621Z__eoCC0.513__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/algeciras__P1__L1C__20210905T105621Z__eoCC0.513__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/algeciras__P1__L1C__20210905T105621Z__eoCC0.513__CRNA__ND0.000__512px_mask.png,algeciras,P1,20210905T105621Z
antwerpbrugges__P2__L1C__20210907T104619Z__eoCC30.857__CRNA__ND0.000__512px,antwerpbrugges__P2__L1C__20210907T104619Z__eoCC30.857__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/antwerpbrugges__P2__L1C__20210907T104619Z__eoCC30.857__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/antwerpbrugges__P2__L1C__20210907T104619Z__eoCC30.857__CRNA__ND0.000__512px_mask.png,antwerpbrugges,P2,20210907T104619Z
hamborg__P2__L1C__20210909T104021Z__eoCC7.046__CRNA__ND0.045__512px,hamborg__P2__L1C__20210909T104021Z__eoCC7.046__CRNA__ND0.045__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/hamborg__P2__L1C__20210909T104021Z__eoCC7.046__CRNA__ND0.045__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/hamborg__P2__L1C__20210909T104021Z__eoCC7.046__CRNA__ND0.045__512px_mask.png,hamborg,P2,20210909T104021Z
long_beach__P3__L1C__20210910T182921Z__eoCC2.737__CR0.967__ND0.000__512px,long_beach__P3__L1C__20210910T182921Z__eoCC2.737__CR0.967__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/long_beach__P3__L1C__20210910T182921Z__eoCC2.737__CR0.967__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/long_beach__P3__L1C__20210910T182921Z__eoCC2.737__CR0.967__ND0.000__512px_mask.png,long_beach,P3,20210910T182921Z
bremen__P1__L1C__20210914T103629Z__eoCC5.571__CRNA__ND0.000__512px,bremen__P1__L1C__20210914T103629Z__eoCC5.571__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/bremen__P1__L1C__20210914T103629Z__eoCC5.571__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/bremen__P1__L1C__20210914T103629Z__eoCC5.571__CRNA__ND0.000__512px_mask.png,bremen,P1,20210914T103629Z
yingkou__P1__L1C__20210915T023551Z__eoCC0.112__CRNA__ND0.000__512px,yingkou__P1__L1C__20210915T023551Z__eoCC0.112__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/yingkou__P1__L1C__20210915T023551Z__eoCC0.112__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/yingkou__P1__L1C__20210915T023551Z__eoCC0.112__CRNA__ND0.000__512px_mask.png,yingkou,P1,20210915T023551Z
shanghai__P6__L1C__20210917T022549Z__eoCC27.554__CRNA__ND0.000__512px,shanghai__P6__L1C__20210917T022549Z__eoCC27.554__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/shanghai__P6__L1C__20210917T022549Z__eoCC27.554__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/shanghai__P6__L1C__20210917T022549Z__eoCC27.554__CRNA__ND0.000__512px_mask.png,shanghai,P6,20210917T022549Z
yingkou__P1__L1C__20210923T024549Z__eoCC8.309__CRNA__ND0.000__512px,yingkou__P1__L1C__20210923T024549Z__eoCC8.309__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/yingkou__P1__L1C__20210923T024549Z__eoCC8.309__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/yingkou__P1__L1C__20210923T024549Z__eoCC8.309__CRNA__ND0.000__512px_mask.png,yingkou,P1,20210923T024549Z
new_york_new_jersey__P1__L1C__20210924T153859Z__eoCC0.012__CRNA__ND0.000__512px,new_york_new_jersey__P1__L1C__20210924T153859Z__eoCC0.012__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/new_york_new_jersey__P1__L1C__20210924T153859Z__eoCC0.012__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/new_york_new_jersey__P1__L1C__20210924T153859Z__eoCC0.012__CRNA__ND0.000__512px_mask.png,new_york_new_jersey,P1,20210924T153859Z
tanjung_perak__P1__L1C__20210927T022549Z__eoCC1.494__CRNA__ND0.000__512px,tanjung_perak__P1__L1C__20210927T022549Z__eoCC1.494__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanjung_perak__P1__L1C__20210927T022549Z__eoCC1.494__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanjung_perak__P1__L1C__20210927T022549Z__eoCC1.494__CRNA__ND0.000__512px_mask.png,tanjung_perak,P1,20210927T022549Z
algeciras__P1__L1C__20210928T110841Z__eoCC3.647__CRNA__ND0.000__512px,algeciras__P1__L1C__20210928T110841Z__eoCC3.647__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/algeciras__P1__L1C__20210928T110841Z__eoCC3.647__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/algeciras__P1__L1C__20210928T110841Z__eoCC3.647__CRNA__ND0.000__512px_mask.png,algeciras,P1,20210928T110841Z
long_beach__P4__L1C__20210930T183151Z__eoCC0.000__CR0.793__ND0.000__512px,long_beach__P4__L1C__20210930T183151Z__eoCC0.000__CR0.793__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/long_beach__P4__L1C__20210930T183151Z__eoCC0.000__CR0.793__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/long_beach__P4__L1C__20210930T183151Z__eoCC0.000__CR0.793__ND0.000__512px_mask.png,long_beach,P4,20210930T183151Z
guangxi_beibu__P1__L1C__20211002T031539Z__eoCC19.430__CRNA__ND0.000__512px,guangxi_beibu__P1__L1C__20211002T031539Z__eoCC19.430__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/guangxi_beibu__P1__L1C__20211002T031539Z__eoCC19.430__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/guangxi_beibu__P1__L1C__20211002T031539Z__eoCC19.430__CRNA__ND0.000__512px_mask.png,guangxi_beibu,P1,20211002T031539Z
hai_phong__P5__L1C__20211007T031621Z__eoCC68.399__CRNA__ND0.000__512px,hai_phong__P5__L1C__20211007T031621Z__eoCC68.399__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/hai_phong__P5__L1C__20211007T031621Z__eoCC68.399__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/hai_phong__P5__L1C__20211007T031621Z__eoCC68.399__CRNA__ND0.000__512px_mask.png,hai_phong,P5,20211007T031621Z
colombo__P1__L1C__20211007T045701Z__eoCC55.339__CRNA__ND0.000__512px,colombo__P1__L1C__20211007T045701Z__eoCC55.339__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/colombo__P1__L1C__20211007T045701Z__eoCC55.339__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/colombo__P1__L1C__20211007T045701Z__eoCC55.339__CRNA__ND0.000__512px_mask.png,colombo,P1,20211007T045701Z
valencia__P1__L1C__20211012T105011Z__eoCC11.251__CRNA__ND0.000__512px,valencia__P1__L1C__20211012T105011Z__eoCC11.251__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/valencia__P1__L1C__20211012T105011Z__eoCC11.251__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/valencia__P1__L1C__20211012T105011Z__eoCC11.251__CRNA__ND0.000__512px_mask.png,valencia,P1,20211012T105011Z
da_lian__P2__L1C__20211013T024649Z__eoCC2.108__CRNA__ND0.000__512px,da_lian__P2__L1C__20211013T024649Z__eoCC2.108__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/da_lian__P2__L1C__20211013T024649Z__eoCC2.108__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/da_lian__P2__L1C__20211013T024649Z__eoCC2.108__CRNA__ND0.000__512px_mask.png,da_lian,P2,20211013T024649Z
tanjung_perak__P1__L1C__20211015T023701Z__eoCC46.779__CRNA__ND0.000__512px,tanjung_perak__P1__L1C__20211015T023701Z__eoCC46.779__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanjung_perak__P1__L1C__20211015T023701Z__eoCC46.779__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanjung_perak__P1__L1C__20211015T023701Z__eoCC46.779__CRNA__ND0.000__512px_mask.png,tanjung_perak,P1,20211015T023701Z
long_beach__P1__L1C__20211015T183339Z__eoCC0.007__CRNA__ND0.000__512px,long_beach__P1__L1C__20211015T183339Z__eoCC0.007__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/long_beach__P1__L1C__20211015T183339Z__eoCC0.007__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/long_beach__P1__L1C__20211015T183339Z__eoCC0.007__CRNA__ND0.000__512px_mask.png,long_beach,P1,20211015T183339Z
rizhao__P1__L1C__20211023T024749Z__eoCC4.816__CRNA__ND0.000__512px,rizhao__P1__L1C__20211023T024749Z__eoCC4.816__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/rizhao__P1__L1C__20211023T024749Z__eoCC4.816__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/rizhao__P1__L1C__20211023T024749Z__eoCC4.816__CRNA__ND0.000__512px_mask.png,rizhao,P1,20211023T024749Z
tanjung_priok__P2__L1C__20211026T025809Z__eoCC84.402__CRNA__ND0.000__512px,tanjung_priok__P2__L1C__20211026T025809Z__eoCC84.402__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/tanjung_priok__P2__L1C__20211026T025809Z__eoCC84.402__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/tanjung_priok__P2__L1C__20211026T025809Z__eoCC84.402__CRNA__ND0.000__512px_mask.png,tanjung_priok,P2,20211026T025809Z
valencia__P1__L1C__20211027T105049Z__eoCC41.597__CRNA__ND0.000__512px,valencia__P1__L1C__20211027T105049Z__eoCC41.597__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/valencia__P1__L1C__20211027T105049Z__eoCC41.597__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/valencia__P1__L1C__20211027T105049Z__eoCC41.597__CRNA__ND0.000__512px_mask.png,valencia,P1,20211027T105049Z
ho_chi_minh_city__P3__L1C__20211029T030839Z__eoCC26.463__CRNA__ND0.000__512px,ho_chi_minh_city__P3__L1C__20211029T030839Z__eoCC26.463__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/ho_chi_minh_city__P3__L1C__20211029T030839Z__eoCC26.463__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/ho_chi_minh_city__P3__L1C__20211029T030839Z__eoCC26.463__CRNA__ND0.000__512px_mask.png,ho_chi_minh_city,P3,20211029T030839Z
abu_dhabi__P1__L1C__20211030T065021Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20211030T065021Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20211030T065021Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20211030T065021Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20211030T065021Z
new_york_new_jersey__P4__L1C__20211101T155421Z__eoCC10.063__CRNA__ND0.000__512px,new_york_new_jersey__P4__L1C__20211101T155421Z__eoCC10.063__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/new_york_new_jersey__P4__L1C__20211101T155421Z__eoCC10.063__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/new_york_new_jersey__P4__L1C__20211101T155421Z__eoCC10.063__CRNA__ND0.000__512px_mask.png,new_york_new_jersey,P4,20211101T155421Z
laem_chabang__P2__L1C__20211107T033939Z__eoCC69.484__CRNA__ND0.000__512px,laem_chabang__P2__L1C__20211107T033939Z__eoCC69.484__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/laem_chabang__P2__L1C__20211107T033939Z__eoCC69.484__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/laem_chabang__P2__L1C__20211107T033939Z__eoCC69.484__CRNA__ND0.000__512px_mask.png,laem_chabang,P2,20211107T033939Z
santos__P4__L1C__20211107T131251Z__eoCC6.703__CRNA__ND0.000__512px,santos__P4__L1C__20211107T131251Z__eoCC6.703__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/santos__P4__L1C__20211107T131251Z__eoCC6.703__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/santos__P4__L1C__20211107T131251Z__eoCC6.703__CRNA__ND0.000__512px_mask.png,santos,P4,20211107T131251Z
shanghai__P5__L1C__20211109T023919Z__eoCC1.692__CRNA__ND0.000__512px,shanghai__P5__L1C__20211109T023919Z__eoCC1.692__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/shanghai__P5__L1C__20211109T023919Z__eoCC1.692__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/shanghai__P5__L1C__20211109T023919Z__eoCC1.692__CRNA__ND0.000__512px_mask.png,shanghai,P5,20211109T023919Z
